timestamp,stroke_id,x,y,z
1772834879.011742,1,112,88,68
1772834879.011762,1,112,106,68
1772834879.0117755,1,112,106,78
1772834879.0391376,1,81,106,78
1772834879.0391517,1,81,112,78
1772834879.039167,1,81,112,36
1772834879.040361,1,79,112,36
1772834879.0403748,1,79,126,36
1772834879.040388,1,79,126,14
1772834879.0416322,1,69,126,14
1772834879.0416472,1,69,130,14
1772834879.0416603,1,69,130,-8
1772834879.0716352,1,60,130,-8
1772834879.0716507,1,60,130,-22
1772834879.0728998,1,48,130,-22
1772834879.0729144,1,48,129,-22
1772834879.0729277,1,48,129,-30
1772834879.100402,1,21,129,-30
1772834879.1004171,1,21,124,-30
1772834879.10043,1,21,124,-38
1772834879.1016154,1,14,124,-38
1772834879.1016295,1,14,125,-38
1772834879.1016426,1,14,125,-48
1772834879.1291451,1,1,125,-48
1772834879.129159,1,1,126,-48
1772834879.129175,1,1,126,-74
1772834879.130361,1,-7,126,-74
1772834879.1303751,1,-7,127,-74
1772834879.1303883,1,-7,127,-84
1772834879.131625,1,-18,127,-84
1772834879.1316392,1,-18,127,-88
1772834879.1605601,1,-42,127,-88
1772834879.160578,1,-42,122,-88
1772834879.1605954,1,-42,122,-84
1772834879.1616666,1,-70,122,-84
1772834879.1616807,1,-70,110,-84
1772834879.1616938,1,-70,110,-70
1772834879.1628547,1,-95,110,-70
1772834879.1628687,1,-95,104,-70
1772834879.162882,1,-95,104,-60
1772834879.1906028,1,-115,104,-60
1772834879.1906254,1,-115,94,-60
1772834879.1906397,1,-115,94,-59
1772834879.1916234,1,-134,94,-59
1772834879.1916385,1,-134,94,-58
1772834879.1929321,1,-148,94,-58
1772834879.1929464,1,-148,95,-58
1772834879.220414,1,-161,95,-58
1772834879.2204287,1,-161,104,-58
1772834879.221623,1,-174,104,-58
1772834879.221637,1,-174,105,-58
1772834879.222863,1,-193,105,-58
1772834879.222877,1,-193,106,-58
1772834879.2516363,1,-219,106,-58
1772834879.2516506,1,-219,98,-58
1772834879.251664,1,-219,98,-52
1772834879.2529058,1,-236,98,-52
1772834879.2529206,1,-236,98,-42
1772834879.2841177,1,-252,98,-42
1772834879.2841318,1,-252,97,-42
1772834879.284145,1,-252,97,-22
1772834879.2853642,1,-250,97,-22
1772834879.2853782,1,-250,97,-14
1772834879.2929366,1,-216,97,-14
1772834879.2929509,1,-216,118,-14
1772834879.2929747,1,-216,118,2
1772834879.3191087,1,-203,118,2
1772834879.3191223,1,-203,124,2
1772834879.3191354,1,-203,124,10
1772834879.3228846,1,-192,124,10
1772834879.3228984,1,-192,136,10
1772834879.3229115,1,-192,136,14
1772834879.3503761,1,-197,136,14
1772834879.35039,1,-197,140,14
1772834879.3504033,1,-197,140,18
1772834879.351614,1,-210,140,18
1772834879.351629,1,-210,140,24
1772834879.354114,1,-226,140,24
1772834879.3541281,1,-226,124,24
1772834879.3541412,1,-226,124,40
1772834879.3866353,1,-235,124,40
1772834879.3866491,1,-235,112,40
1772834879.3866622,1,-235,112,52
1772834879.3878732,1,-233,112,52
1772834879.387887,1,-233,111,52
1772834879.3941348,1,-226,111,52
1772834879.3941488,1,-226,128,52
1772834879.394162,1,-226,128,34
1772834879.4228559,1,-226,136,34
1772834879.4228709,1,-226,136,22
1772834879.4241319,1,-231,136,22
1772834879.424146,1,-231,132,22
1772834879.424159,1,-231,132,14
1772834879.4253628,1,-236,132,14
1772834879.4253771,1,-236,126,14
1772834879.42539,1,-236,126,8
1772834879.4541237,1,-232,126,8
1772834879.454138,1,-232,120,8
1772834879.4553652,1,-225,120,8
1772834879.45538,1,-225,120,20
1772834879.4903848,1,-229,120,20
1772834879.4903998,1,-229,146,20
1772834879.490413,1,-229,146,52
1772834879.4916027,1,-230,146,52
1772834879.4916165,1,-230,172,52
1772834879.4916298,1,-230,172,70
1772834879.4953852,1,-247,172,70
1772834879.4953992,1,-247,182,70
1772834879.4954119,1,-247,182,132
1772834879.5241146,1,-252,182,132
1772834879.5241284,1,-252,160,132
1772834879.5241418,1,-252,160,176
1772834879.5253813,1,-246,160,176
1772834879.5253959,1,-246,134,176
1772834879.5254095,1,-246,134,214
1772834879.526614,1,-237,134,214
1772834879.5266275,1,-237,118,214
1772834879.526641,1,-237,118,238
1772834879.55537,1,-221,118,238
1772834879.555384,1,-221,110,238
1772834879.555397,1,-221,110,248
1772834879.5566182,1,-204,110,248
1772834879.5916364,1,-184,110,248
1772834879.5916505,1,-184,96,248
1772834879.5916636,1,-184,96,232
1772834879.592903,1,-176,96,232
