timestamp,stroke_id,x,y,z
1772835636.9033058,1,-94,40,14
1772835636.903326,1,-94,58,14
1772835636.9033403,1,-94,58,34
1772835636.9107432,1,-142,58,34
1772835636.9107585,1,-142,86,34
1772835636.9107745,1,-142,86,92
1772835636.93191,1,-190,86,92
1772835636.9319248,1,-190,80,92
1772835636.9319384,1,-190,80,138
1772835636.9594443,1,-322,80,138
1772835636.9594593,1,-322,56,138
1772835636.9594734,1,-322,56,228
1772835636.9606597,1,-392,56,228
1772835636.960674,1,-392,40,228
1772835636.9606884,1,-392,40,272
1772835636.9894233,1,-435,40,272
1772835636.9894385,1,-435,58,272
1772835636.9894552,1,-435,58,262
1772835636.9906523,1,-411,58,262
1772835636.990667,1,-411,92,262
1772835636.9906812,1,-411,92,226
1772835637.0193968,1,-395,92,226
1772835637.0194108,1,-395,142,226
1772835637.0194247,1,-395,142,216
1772835637.0206432,1,-396,142,216
1772835637.0206606,1,-396,158,216
1772835637.0206747,1,-396,158,215
1772835637.021889,1,-396,180,215
1772835637.0506334,1,-376,180,215
1772835637.0506482,1,-376,214,215
1772835637.051897,1,-344,214,215
1772835637.0519114,1,-344,246,215
1772835637.0519252,1,-344,246,210
1772835637.0819173,1,-263,246,210
1772835637.0819325,1,-263,296,210
1772835637.0819466,1,-263,296,180
1772835637.08314,1,-217,296,180
1772835637.0831542,1,-217,310,180
1772835637.0831683,1,-217,310,172
1772835637.1131465,1,-134,310,172
1772835637.1131608,1,-134,306,172
1772835637.1131778,1,-134,306,156
1772835637.114384,1,-94,306,156
1772835637.114398,1,-94,294,156
1772835637.1144114,1,-94,294,146
1772835637.1431234,1,-13,294,146
1772835637.1431377,1,-13,270,146
1772835637.143151,1,-13,270,128
1772835637.1456325,1,13,270,128
1772835637.1456466,1,13,248,128
1772835637.1456604,1,13,248,108
1772835637.1532104,1,58,248,108
1772835637.153225,1,58,200,108
1772835637.1532416,1,58,200,58
1772835637.174394,1,81,200,58
1772835637.174408,1,81,180,58
1772835637.1744218,1,81,180,30
1772835637.2031145,1,137,180,30
1772835637.2031295,1,137,140,30
1772835637.2031434,1,137,140,-24
1772835637.2043934,1,148,140,-24
1772835637.2044075,1,148,118,-24
1772835637.2044213,1,148,118,-38
1772835637.233136,1,121,118,-38
1772835637.2331512,1,121,64,-38
1772835637.2331755,1,121,64,-52
1772835637.2343907,1,98,64,-52
1772835637.234405,1,98,44,-52
1772835637.2631235,1,53,44,-52
1772835637.263138,1,53,14,-52
1772835637.2631516,1,53,14,-42
1772835637.2643886,1,40,14,-42
1772835637.2644022,1,40,4,-42
1772835637.2644157,1,40,4,-41
1772835637.2931225,1,41,4,-41
1772835637.2931368,1,41,-2,-41
1772835637.2931504,1,41,-2,-34
1772835637.2943847,1,50,-2,-34
1772835637.294399,1,50,-3,-34
1772835637.2944126,1,50,-3,-30
1772835637.3231177,1,55,-3,-30
1772835637.323133,1,55,-3,-26
1772835637.324377,1,43,-3,-26
1772835637.3243911,1,43,-8,-26
1772835637.3244045,1,43,-8,-27
1772835637.3256257,1,27,-8,-27
1772835637.3256402,1,27,-14,-27
1772835637.3256536,1,27,-14,-36
1772835637.3569229,1,5,-14,-36
1772835637.3569372,1,5,-22,-36
1772835637.356951,1,5,-22,-44
1772835637.3581362,1,-14,-22,-44
1772835637.3581505,1,-14,-36,-44
1772835637.3581693,1,-14,-36,-54
1772835637.3657184,1,-41,-36,-54
1772835637.3657324,1,-41,-48,-54
1772835637.3657458,1,-41,-48,-82
1772835637.3906338,1,-49,-48,-82
1772835637.390649,1,-49,-48,-98
1772835637.3969085,1,-96,-48,-98
1772835637.3969228,1,-96,-42,-98
1772835637.3969367,1,-96,-42,-126
1772835637.4256456,1,-126,-42,-126
1772835637.4256604,1,-126,-46,-126
1772835637.4256742,1,-126,-46,-140
1772835637.4268882,1,-159,-46,-140
1772835637.4269025,1,-159,-54,-140
1772835637.4269161,1,-159,-54,-158
1772835637.4593894,1,-205,-54,-158
1772835637.459409,1,-205,-66,-158
1772835637.4594223,1,-205,-66,-204
1772835637.460623,1,-218,-66,-204
1772835637.4606373,1,-218,-70,-204
1772835637.4606507,1,-218,-70,-224
1772835637.4681835,1,-202,-70,-224
1772835637.468198,1,-202,-64,-224
1772835637.4682114,1,-202,-64,-238
1772835637.4918823,1,-179,-64,-238
1772835637.4918966,1,-179,-48,-238
1772835637.4919102,1,-179,-48,-222
1772835637.498124,1,-107,-48,-222
1772835637.4981382,1,-107,2,-222
1772835637.4981518,1,-107,2,-166
1772835637.527004,1,-61,2,-166
1772835637.5270214,1,-61,34,-166
1772835637.5270352,1,-61,34,-134
1772835637.5281558,1,-17,34,-134
1772835637.5281708,1,-17,60,-134
1772835637.5281842,1,-17,60,-100
1772835637.5643792,1,48,60,-100
1772835637.5643938,1,48,80,-100
1772835637.5644076,1,48,80,-34
1772835637.5656252,1,66,80,-34
1772835637.5656402,1,66,79,-34
1772835637.5656538,1,66,79,-6
1772835637.5681307,1,92,79,-6
1772835637.568145,1,92,74,-6
1772835637.5681589,1,92,74,42
1772835637.5981128,1,96,74,42
1772835637.598128,1,96,74,68
1772835637.59938,1,97,74,68
1772835637.599394,1,97,75,68
1772835637.5994081,1,97,75,102
1772835637.6282933,1,90,75,102
1772835637.6283112,1,90,73,102
1772835637.6283252,1,90,73,210
1772835637.6294053,1,78,73,210
1772835637.62942,1,78,58,210
1772835637.6294336,1,78,58,280
1772835637.641892,1,60,58,280
1772835637.641907,1,60,14,280
1772835637.6419206,1,60,14,382
1772835637.649386,1,51,14,382
1772835637.6494002,1,51,0,382
1772835637.6494138,1,51,0,394
1772835637.6781244,1,41,0,394
1772835637.6781392,1,41,-14,394
1772835637.6781526,1,41,-14,376
1772835637.6793828,1,28,-14,376
1772835637.6793973,1,28,-20,376
1772835637.679411,1,28,-20,340
1772835637.7081127,1,-18,-20,340
1772835637.7081277,1,-18,-28,340
1772835637.7081413,1,-18,-28,276
1772835637.7093763,1,-51,-28,276
1772835637.7093902,1,-51,-29,276
1772835637.709404,1,-51,-29,248
1772835637.7106006,1,-74,-29,248
1772835637.7106147,1,-74,-34,248
1772835637.7106285,1,-74,-34,220
1772835637.739338,1,-88,-34,220
1772835637.7393522,1,-88,-35,220
1772835637.739366,1,-88,-35,190
1772835637.7406113,1,-99,-35,190
1772835637.7406254,1,-99,-42,190
1772835637.7406392,1,-99,-42,166
1772835637.7693605,1,-118,-42,166
1772835637.7693744,1,-118,-32,166
1772835637.7693884,1,-118,-32,138
1772835637.7706063,1,-130,-32,138
1772835637.7706203,1,-130,-20,138
1772835637.7706342,1,-130,-20,132
1772835637.8018708,1,-182,-20,132
1772835637.8018851,1,-182,2,132
1772835637.801899,1,-182,2,131
1772835637.8031073,1,-209,2,131
1772835637.8031223,1,-209,1,131
1772835637.8031356,1,-209,1,130
1772835637.8106873,1,-231,1,130
1772835637.8107018,1,-231,6,130
1772835637.8107157,1,-231,6,129
1772835637.8318584,1,-248,6,129
1772835637.8318727,1,-248,7,129
1772835637.8318865,1,-248,7,104
1772835637.8631222,1,-274,7,104
1772835637.8631372,1,-274,22,104
1772835637.863151,1,-274,22,54
1772835637.864363,1,-289,22,54
1772835637.8643773,1,-289,23,54
1772835637.8643909,1,-289,23,34
1772835637.8719277,1,-337,23,34
1772835637.871948,1,-337,-10,34
1772835637.8719616,1,-337,-10,14
1772835637.8969219,1,-338,-10,14
1772835637.896937,1,-338,-32,14
1772835637.8969505,1,-338,-32,6
1772835637.9018874,1,-253,-32,6
1772835637.9019015,1,-253,-28,6
1772835637.9019148,1,-253,-28,-38
1772835637.9306123,1,-187,-28,-38
1772835637.9306266,1,-187,0,-38
1772835637.9306402,1,-187,0,-80
1772835637.9318707,1,-126,0,-80
1772835637.9318852,1,-126,22,-80
1772835637.931899,1,-126,22,-104
1772835637.9330902,1,-97,22,-104
1772835637.9331055,1,-97,22,-100
1772835637.971869,1,-98,22,-100
1772835637.971884,1,-98,6,-100
1772835637.9718978,1,-98,6,-82
1772835637.9731174,1,-109,6,-82
1772835637.9731314,1,-109,-12,-82
1772835637.973145,1,-109,-12,-58
