timestamp,stroke_id,x,y,z
1772834526.9378643,1,-19,42,-172
1772834526.937884,1,-19,56,-172
1772834526.9378986,1,-19,56,-194
1772834526.9390025,1,-24,56,-194
1772834526.9390178,1,-24,86,-194
1772834526.9390335,1,-24,86,-200
1772834526.941481,1,-34,86,-200
1772834526.9414961,1,-34,98,-200
1772834526.94151,1,-34,98,-194
1772834526.9690015,1,-43,98,-194
1772834526.9690163,1,-43,114,-194
1772834526.970222,1,-41,114,-194
1772834526.9702368,1,-41,146,-194
1772834526.9702506,1,-41,146,-204
1772834526.9727314,1,-27,146,-204
1772834526.9727857,1,-27,182,-204
1772834526.9727998,1,-27,182,-214
1772834527.0003166,1,-15,182,-214
1772834527.0003324,1,-15,218,-214
1772834527.0003464,1,-15,218,-228
1772834527.0014858,1,-9,218,-228
1772834527.0015001,1,-9,252,-228
1772834527.0015144,1,-9,252,-240
1772834527.0027454,1,-7,252,-240
1772834527.0027597,1,-7,284,-240
1772834527.0027761,1,-7,284,-239
1772834527.0314937,1,-7,314,-239
1772834527.0315094,1,-7,314,-222
1772834527.0327673,1,-7,348,-222
1772834527.0327842,1,-7,348,-198
1772834527.0627618,1,-8,348,-198
1772834527.0627759,1,-8,424,-198
1772834527.0627897,1,-8,424,-116
1772834527.063983,1,1,424,-116
1772834527.0639975,1,1,468,-116
1772834527.0640113,1,1,468,-52
1772834527.0927732,1,2,468,-52
1772834527.0927896,1,2,496,-52
1772834527.0928047,1,2,496,66
1772834527.0939977,1,-21,496,66
1772834527.0940123,1,-21,478,66
1772834527.0940285,1,-21,478,104
1772834527.1040454,1,-83,478,104
1772834527.10406,1,-83,418,104
1772834527.104074,1,-83,418,164
1772834527.1265032,1,-107,418,164
1772834527.1265175,1,-107,386,164
1772834527.1265314,1,-107,386,204
1772834527.1340697,1,-119,386,204
1772834527.1340837,1,-119,344,204
1772834527.1340976,1,-119,344,292
1772834527.155248,1,-107,344,292
1772834527.155262,1,-107,328,292
1772834527.155278,1,-107,328,318
1772834527.1840048,1,-87,328,318
1772834527.1840196,1,-87,286,318
1772834527.1840336,1,-87,286,386
1772834527.1852584,1,-88,286,386
1772834527.185273,1,-88,252,386
1772834527.1852868,1,-88,252,446
1772834527.1953204,1,-146,252,446
1772834527.195335,1,-146,150,446
1772834527.195349,1,-146,150,496
1772834527.2164779,1,-173,150,496
1772834527.2164917,1,-173,112,496
1772834527.2165158,1,-173,112,497
