timestamp,stroke_id,x,y,z
1772836005.7611558,1,164,114,24
1772836005.7611754,1,164,144,24
1772836005.7611897,1,164,144,66
1772836005.7936091,1,208,144,66
1772836005.7936249,1,208,244,66
1772836005.7936409,1,208,244,142
1772836005.7948964,1,256,244,142
1772836005.794911,1,256,290,142
1772836005.7949247,1,256,290,170
1772836005.8010776,1,295,290,170
1772836005.8010917,1,295,346,170
1772836005.8011053,1,295,346,138
1772836005.8298178,1,239,346,138
1772836005.829832,1,239,340,138
1772836005.8298454,1,239,340,92
1772836005.8310685,1,158,340,92
1772836005.8310823,1,158,320,92
1772836005.8310976,1,158,320,50
1772836005.8323104,1,71,320,50
1772836005.8323243,1,71,304,50
1772836005.8323379,1,71,304,14
1772836005.8623738,1,-9,304,14
1772836005.862389,1,-9,280,14
1772836005.862402,1,-9,280,-20
1772836005.8635738,1,-97,280,-20
1772836005.863591,1,-97,246,-20
1772836005.8636043,1,-97,246,-46
1772836005.8960984,1,-190,246,-46
1772836005.8961134,1,-190,190,-46
1772836005.896127,1,-190,190,-58
1772836005.8973236,1,-212,190,-58
1772836005.897338,1,-212,176,-58
1772836005.8973513,1,-212,176,-70
1772836005.903581,1,-227,176,-70
1772836005.9035952,1,-227,160,-70
1772836005.9036083,1,-227,160,-78
1772836005.9236724,1,-260,160,-78
1772836005.9236877,1,-260,166,-78
1772836005.923701,1,-260,166,-70
1772836005.9823465,1,-470,166,-70
1772836005.982362,1,-470,82,-70
1772836005.9823792,1,-470,82,-46
1772836005.9835854,1,-460,82,-46
1772836005.9836,1,-460,58,-46
1772836005.9836133,1,-460,58,-58
1772836006.0123177,1,-407,58,-58
1772836006.0123324,1,-407,58,-80
1772836006.0135787,1,-396,58,-80
1772836006.0135932,1,-396,57,-80
1772836006.013606,1,-396,57,-88
1772836006.0148172,1,-395,57,-88
1772836006.0148315,1,-395,50,-88
1772836006.0148444,1,-395,50,-92
1772836006.043571,1,-395,40,-92
1772836006.0448666,1,-394,40,-92
1772836006.0448809,1,-394,32,-92
1772836006.0448942,1,-394,32,-84
1772836006.073579,1,-362,32,-84
1772836006.073593,1,-362,42,-84
1772836006.0736063,1,-362,42,-48
1772836006.0748327,1,-337,42,-48
1772836006.0748463,1,-337,66,-48
1772836006.0748596,1,-337,66,-44
1772836006.0760634,1,-292,66,-44
1772836006.0760775,1,-292,94,-44
1772836006.0761013,1,-292,94,-36
1772836006.104869,1,-243,94,-36
1772836006.1048837,1,-243,124,-36
1772836006.104897,1,-243,124,-24
1772836006.106095,1,-196,124,-24
1772836006.1061094,1,-196,146,-24
1772836006.1061223,1,-196,146,-12
1772836006.134833,1,-129,146,-12
1772836006.1348474,1,-129,174,-12
1772836006.134861,1,-129,174,16
1772836006.1360834,1,-102,174,16
1772836006.1360974,1,-102,190,16
1772836006.1361182,1,-102,190,36
1772836006.1373377,1,-75,190,36
1772836006.137352,1,-75,212,36
1772836006.1373656,1,-75,212,56
1772836006.1660764,1,-46,212,56
1772836006.1660903,1,-46,240,56
1772836006.1661036,1,-46,240,78
1772836006.1673374,1,3,240,78
1772836006.1673517,1,3,270,78
1772836006.1673653,1,3,270,98
1772836006.204882,1,118,270,98
1772836006.2048957,1,118,290,98
1772836006.2049088,1,118,290,124
1772836006.2060773,1,174,290,124
1772836006.2060912,1,174,268,124
1772836006.2061043,1,174,268,130
1772836006.2085674,1,267,268,130
1772836006.2085814,1,267,248,130
1772836006.2085948,1,267,248,124
1772836006.2360969,1,278,248,124
1772836006.236111,1,278,244,124
1772836006.2361243,1,278,244,136
1772836006.2373228,1,273,244,136
1772836006.237337,1,273,238,136
1772836006.2373512,1,273,238,166
1772836006.23859,1,273,239,166
1772836006.238605,1,273,239,186
1772836006.2661078,1,288,239,186
1772836006.2661228,1,288,240,186
1772836006.2661362,1,288,240,192
1772836006.2673311,1,298,240,192
1772836006.2673461,1,298,234,192
1772836006.267365,1,298,234,200
1772836006.2698257,1,297,234,200
1772836006.2698405,1,297,216,200
1772836006.2698536,1,297,216,212
1772836006.297348,1,303,216,212
1772836006.2973633,1,303,206,212
1772836006.2973769,1,303,206,228
1772836006.298576,1,321,206,228
1772836006.29859,1,321,212,228
1772836006.2986033,1,321,212,250
1772836006.2998354,1,337,212,250
1772836006.2998497,1,337,226,250
1772836006.2998629,1,337,226,266
1772836006.3310714,1,330,226,266
1772836006.3310852,1,330,242,266
1772836006.3310983,1,330,242,288
1772836006.3323324,1,331,242,288
1772836006.3323467,1,331,270,288
1772836006.33236,1,331,270,308
1772836006.359838,1,308,270,308
1772836006.3598564,1,308,322,308
1772836006.3598695,1,308,322,324
1772836006.3610754,1,238,322,324
1772836006.36109,1,238,334,324
1772836006.3611035,1,238,334,344
1772836006.3885834,1,52,334,344
1772836006.3885975,1,52,333,344
1772836006.3886108,1,52,333,410
1772836006.3898294,1,-60,333,410
1772836006.3898435,1,-60,304,410
1772836006.3898566,1,-60,304,424
1772836006.3910751,1,-188,304,424
1772836006.3910894,1,-188,254,424
1772836006.3911028,1,-188,254,425
1772836006.4185946,1,-325,254,425
1772836006.418609,1,-325,152,425
1772836006.4186225,1,-325,152,408
1772836006.4198186,1,-412,152,408
1772836006.419833,1,-412,54,408
1772836006.4198458,1,-412,54,352
1772836006.4210863,1,-421,54,352
1772836006.4211009,1,-421,6,352
1772836006.4211142,1,-421,6,286
1772836006.4498436,1,-368,6,286
1772836006.4498575,1,-368,5,286
1772836006.449871,1,-368,5,228
