timestamp,stroke_id,x,y,z
1772835872.1939545,1,154,105,-50
1772835872.1939743,1,154,150,-50
1772835872.1939883,1,154,150,-6
1772835872.195062,1,141,150,-6
1772835872.195077,1,141,150,-16
1772835872.2238436,1,88,150,-16
1772835872.2238593,1,88,154,-16
1772835872.2238727,1,88,154,-50
1772835872.2250838,1,63,154,-50
1772835872.225101,1,63,148,-50
1772835872.2251143,1,63,148,-64
1772835872.261382,1,36,148,-64
1772835872.2613978,1,36,154,-64
1772835872.261412,1,36,154,-106
1772835872.262572,1,31,154,-106
1772835872.2625868,1,31,162,-106
1772835872.2626004,1,31,162,-124
1772835872.2650766,1,-4,162,-124
1772835872.2650921,1,-4,161,-124
1772835872.265106,1,-4,161,-132
1772835872.2938304,1,-29,161,-132
1772835872.2938452,1,-29,150,-132
1772835872.293859,1,-29,150,-120
1772835872.295066,1,-49,150,-120
1772835872.2950807,1,-49,144,-120
1772835872.2950966,1,-49,144,-104
1772835872.2963083,1,-65,144,-104
1772835872.2963233,1,-65,144,-90
1772835872.3275437,1,-81,144,-90
1772835872.3275576,1,-81,140,-90
1772835872.3275712,1,-81,140,-72
1772835872.328859,1,-89,140,-72
1772835872.3288739,1,-89,140,-52
1772835872.3363862,1,-96,140,-52
1772835872.3364012,1,-96,168,-52
1772835872.3364146,1,-96,168,-30
1772835872.3662355,1,-124,168,-30
1772835872.3662505,1,-124,176,-30
1772835872.3662643,1,-124,176,0
1772835872.367549,1,-218,176,0
1772835872.3675632,1,-218,170,0
1772835872.3675797,1,-218,170,42
1772835872.403892,1,-267,170,42
1772835872.4039075,1,-267,142,42
1772835872.4039211,1,-267,142,68
1772835872.4050782,1,-296,142,68
1772835872.4050932,1,-296,122,68
1772835872.405107,1,-296,122,82
1772835872.4075701,1,-286,122,82
1772835872.4075844,1,-286,132,82
1772835872.407598,1,-286,132,62
1772835872.4363093,1,-282,132,62
1772835872.4363234,1,-282,146,62
1772835872.4363399,1,-282,146,74
1772835872.437572,1,-262,146,74
1772835872.4375868,1,-262,172,74
1772835872.4376006,1,-262,172,73
1772835872.4700725,1,-236,172,73
1772835872.4700878,1,-236,216,73
1772835872.4701014,1,-236,216,106
1772835872.471301,1,-213,216,106
1772835872.4713154,1,-213,232,106
1772835872.4713292,1,-213,232,130
1772835872.4788654,1,-194,232,130
1772835872.47888,1,-194,244,130
1772835872.4789042,1,-194,244,172
1772835872.5013201,1,-204,244,172
1772835872.5013347,1,-204,238,172
1772835872.5013485,1,-204,238,184
1772835872.5089157,1,-235,238,184
1772835872.508931,1,-235,226,184
1772835872.5089447,1,-235,226,200
1772835872.5300565,1,-236,226,200
1772835872.5300713,1,-236,218,200
1772835872.5300848,1,-236,218,220
1772835872.558798,1,-220,218,220
1772835872.5588126,1,-220,204,220
1772835872.5588348,1,-220,204,294
1772835872.5600617,1,-201,204,294
1772835872.5600765,1,-201,200,294
1772835872.5600898,1,-201,200,334
1772835872.590064,1,-175,200,334
1772835872.590079,1,-175,188,334
1772835872.590092,1,-175,188,406
1772835872.5912979,1,-160,188,406
1772835872.5913124,1,-160,176,406
1772835872.591326,1,-160,176,436
1772835872.5988767,1,-115,176,436
1772835872.598891,1,-115,152,436
1772835872.5989041,1,-115,152,462
1772835872.6227973,1,-74,152,462
1772835872.622815,1,-74,168,462
1772835872.6228282,1,-74,168,452
1772835872.628871,1,28,168,452
1772835872.6288855,1,28,226,452
1772835872.6288989,1,28,226,390
1772835872.6563714,1,75,226,390
1772835872.6563866,1,75,242,390
1772835872.6564002,1,75,242,354
1772835872.6575506,1,115,242,354
1772835872.657565,1,115,250,354
1772835872.6575792,1,115,250,312
1772835872.6588078,1,136,250,312
1772835872.6588233,1,136,250,278
1772835872.6875737,1,128,250,278
1772835872.6875896,1,128,236,278
1772835872.6876035,1,128,236,256
1772835872.6888144,1,107,236,256
1772835872.68883,1,107,216,256
1772835872.6888523,1,107,216,250
1772835872.6900349,1,85,216,250
1772835872.6900496,1,85,210,250
1772835872.690063,1,85,210,232
1772835872.7188017,1,77,210,232
1772835872.718817,1,77,222,232
1772835872.7188306,1,77,222,192
1772835872.720055,1,87,222,192
1772835872.72007,1,87,240,192
1772835872.7200835,1,87,240,148
1772835872.75256,1,148,240,148
1772835872.7525754,1,148,270,148
1772835872.7525892,1,148,270,104
1772835872.7537887,1,156,270,104
1772835872.7538037,1,156,270,105
1772835872.7613788,1,92,270,105
1772835872.7613933,1,92,234,105
1772835872.761407,1,92,234,90
1772835872.7825372,1,55,234,90
1772835872.7825518,1,55,214,90
1772835872.7825701,1,55,214,64
1772835872.8100626,1,31,214,64
1772835872.8100774,1,31,192,64
1772835872.8100913,1,31,192,4
1772835872.8112843,1,35,192,4
1772835872.8112988,1,35,186,4
1772835872.8113124,1,35,186,-16
1772835872.8400452,1,19,186,-16
1772835872.8400607,1,19,160,-16
1772835872.8400743,1,19,160,-44
1772835872.8412998,1,-4,160,-44
1772835872.841314,1,-4,140,-44
1772835872.8413277,1,-4,140,-50
1772835872.8788085,1,-56,140,-50
1772835872.8788238,1,-56,102,-50
1772835872.8788376,1,-56,102,-74
1772835872.8800263,1,-81,102,-74
1772835872.8800411,1,-81,88,-74
1772835872.8800547,1,-81,88,-92
1772835872.8825588,1,-129,88,-92
1772835872.8825788,1,-129,54,-92
1772835872.8825924,1,-129,54,-118
1772835873.1876178,2,-74,-28,-126
1772835873.1876361,2,-74,8,-126
1772835873.1876502,2,-74,8,-102
1772835873.1951199,2,-123,8,-102
1772835873.1951346,2,-123,16,-102
1772835873.1951482,2,-123,16,-62
1772835873.215053,2,-148,16,-62
1772835873.215068,2,-148,15,-62
1772835873.2150822,2,-148,15,-32
1772835873.2437901,2,-115,15,-32
1772835873.2438052,2,-115,52,-32
1772835873.243819,2,-115,52,-4
1772835873.2450387,2,-87,52,-4
1772835873.2450538,2,-87,80,-4
1772835873.2450674,2,-87,80,0
1772835873.272606,2,-62,80,0
1772835873.2726219,2,-62,122,0
1772835873.272636,2,-62,122,-4
1772835873.273783,2,-61,122,-4
1772835873.2737982,2,-61,144,-4
1772835873.273812,2,-61,144,6
1772835873.2750356,2,-57,144,6
1772835873.2750592,2,-57,166,6
1772835873.2750733,2,-57,166,46
1772835873.3037844,2,-47,166,46
1772835873.3037994,2,-47,188,46
1772835873.3038125,2,-47,188,106
1772835873.3050482,2,-30,188,106
1772835873.305063,2,-30,200,106
1772835873.3050766,2,-30,200,182
1772835873.3062692,2,-26,200,182
1772835873.3062837,2,-26,196,182
1772835873.3062973,2,-26,196,238
1772835873.3350313,2,-46,196,238
1772835873.335046,2,-46,174,238
1772835873.33506,2,-46,174,258
1772835873.336278,2,-74,174,258
1772835873.336293,2,-74,152,258
1772835873.336306,2,-74,152,257
1772835873.3650327,2,-106,152,257
1772835873.3650482,2,-106,130,257
1772835873.3650615,2,-106,130,246
1772835873.3661938,2,-88,130,246
1772835873.3662088,2,-88,126,246
1772835873.3662221,2,-88,126,268
