timestamp,stroke_id,x,y,z
1772836314.4962215,1,49,36,-62
1772836314.4962466,1,49,100,-62
1772836314.4962626,1,49,100,-100
1772836314.4973712,1,61,100,-100
1772836314.4973857,1,61,118,-100
1772836314.497401,1,61,118,-106
1772836314.498591,1,81,118,-106
1772836314.4986055,1,81,138,-106
1772836314.498619,1,81,138,-116
1772836314.5273337,1,98,138,-116
1772836314.5273488,1,98,162,-116
1772836314.5273623,1,98,162,-122
1772836314.5285804,1,105,162,-122
1772836314.5285945,1,105,184,-122
1772836314.5286078,1,105,184,-118
1772836314.561131,1,103,184,-118
1772836314.5611458,1,103,218,-118
1772836314.5611618,1,103,218,-98
1772836314.5623283,1,101,218,-98
1772836314.562376,1,101,234,-98
1772836314.5623908,1,101,234,-80
1772836314.5699704,1,90,234,-80
1772836314.5699859,1,90,280,-80
1772836314.5699997,1,90,280,-60
1772836314.589848,1,89,280,-60
1772836314.5898652,1,89,314,-60
1772836314.5898788,1,89,314,-54
1772836314.617597,1,52,314,-54
1772836314.6176155,1,52,392,-54
1772836314.6176298,1,52,392,-10
1772836314.618597,1,16,392,-10
1772836314.6186116,1,16,424,-10
1772836314.618625,1,16,424,42
1772836314.6461318,1,-66,424,42
1772836314.6461463,1,-66,466,42
1772836314.64616,1,-66,466,140
1772836314.647334,1,-100,466,140
1772836314.6473482,1,-100,482,140
1772836314.6473618,1,-100,482,184
1772836314.6485848,1,-121,482,184
1772836314.6485994,1,-121,494,184
1772836314.6486166,1,-121,494,240
1772836314.6762135,1,-132,494,240
1772836314.6762297,1,-132,495,240
1772836314.6762433,1,-132,495,298
1772836314.6776407,1,-157,495,298
1772836314.6776552,1,-157,496,298
1772836314.6776688,1,-157,496,338
1772836314.6799798,1,-223,496,338
1772836314.679997,1,-223,497,338
1772836314.6800103,1,-223,497,366
1772836314.7101178,1,-313,497,366
1772836314.7101378,1,-313,497,386
1772836314.7111118,1,-401,497,386
1772836314.7111263,1,-401,444,386
1772836314.7111397,1,-401,444,422
1772836314.7423646,1,-500,444,422
1772836314.7423801,1,-500,208,422
1772836314.742394,1,-500,208,494
1772836314.7435963,1,-510,208,494
1772836314.7436104,1,-510,140,494
1772836314.7436237,1,-510,140,500
1772836314.749855,1,-511,140,500
1772836314.7498693,1,-511,92,500
1772836315.27743,2,94,148,-122
1772836315.2774577,2,94,226,-122
1772836315.277472,2,94,226,-210
1772836315.3049233,2,129,226,-210
1772836315.3049388,2,129,276,-210
1772836315.3049526,2,129,276,-284
1772836315.3060818,2,156,276,-284
1772836315.3060963,2,156,324,-284
1772836315.30611,2,156,324,-338
1772836315.307342,2,161,324,-338
1772836315.307356,2,161,370,-338
1772836315.3073692,2,161,370,-326
1772836315.334843,2,156,370,-326
1772836315.3348653,2,156,412,-326
1772836315.334879,2,156,412,-280
1772836315.3360713,2,157,412,-280
1772836315.3360853,2,157,460,-280
1772836315.3360987,2,157,460,-250
1772836315.3373382,2,162,460,-250
1772836315.3373523,2,162,490,-250
1772836315.3373654,2,162,490,-226
1772836315.3649354,2,144,490,-226
1772836315.3649514,2,144,496,-226
1772836315.3649652,2,144,496,-180
1772836315.3660896,2,109,496,-180
1772836315.366104,2,109,497,-180
1772836315.3661175,2,109,497,-112
1772836315.3685696,2,50,497,-112
1772836315.3685844,2,50,497,-10
1772836315.3960972,2,-46,497,-10
1772836315.3961132,2,-46,497,128
1772836315.3973236,2,-132,497,128
1772836315.3973393,2,-132,497,234
1772836315.3985786,2,-175,497,234
1772836315.3985941,2,-175,497,288
1772836315.4260902,2,-202,497,288
1772836315.426104,2,-202,496,288
1772836315.4261174,2,-202,496,348
1772836315.4273143,2,-238,496,348
1772836315.4273598,2,-238,438,348
1772836315.4273741,2,-238,438,452
1772836315.4298186,2,-276,438,452
1772836315.4298322,2,-276,334,452
1772836315.4298456,2,-276,334,488
1772836315.45857,2,-277,334,488
1772836315.4585905,2,-277,240,488
1772836315.458604,2,-277,240,496
1772836315.4598303,2,-229,240,496
1772836315.459844,2,-229,176,496
1772836315.4898236,2,-104,176,496
1772836315.489838,2,-104,122,496
1772836315.4898512,2,-104,122,497
1772836315.4910595,2,-63,122,497
1772836315.4910736,2,-63,98,497
1772836315.519808,2,-47,98,497
1772836315.5198221,2,-47,34,497
1772836315.5198357,2,-47,34,490
1772836315.5210996,2,-64,34,490
1772836315.5211136,2,-64,6,490
1772836315.5211272,2,-64,6,454
1772836315.54983,2,-86,6,454
1772836315.549844,2,-86,-16,454
1772836315.5498576,2,-86,-16,348
